"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.653577406E0,6.417133808E-1,7.461700439E-1,1.647441149E0,1.919017492E0
2.663579229E0,7.109361291E-1,7.581987381E-1,1.706794977E0,1.998360478E0
2.673566729E0,7.746743560E-1,7.712793350E-1,1.776437283E0,2.085838342E0
2.683567771E0,1.420412064E0,7.852220535E-1,1.855077028E0,2.464843785E0
2.693566729E0,1.443227530E0,8.000049591E-1,1.951229334E0,2.555427469E0
2.703565948E0,1.498030424E0,7.159585953E-1,2.711434603E0,3.179397658E0
2.713591208E0,2.104580164E0,7.329282761E-1,2.786339760E0,3.567930882E0
2.723566989E0,2.171527147E0,2.042840004E0,3.451527834E0,4.560895726E0
2.733664385E0,2.931978226E0,2.102952957E0,3.553199053E0,5.064003452E0
2.743568500E0,3.011302471E0,2.181591034E0,4.241374969E0,5.640615538E0
2.753570583E0,3.969178677E0,2.265610695E0,4.263849258E0,6.250422521E0
2.763568812E0,4.052864075E0,2.888873100E0,4.227660179E0,6.530268416E0
2.773570375E0,4.848276615E0,2.933332443E0,4.142091751E0,7.019056164E0
2.783570114E0,4.811668396E0,2.961855888E0,3.974218607E0,6.907905369E0
2.793574281E0,4.766686916E0,2.943785667E0,2.814011097E0,6.269436711E0
2.803570114E0,4.603866577E0,2.070264816E0,7.762439251E-1,5.107263308E0
2.813569073E0,4.337449074E0,8.021221161E-1,-2.483210564E-1,4.417977784E0
2.823569073E0,3.017795086E0,8.479375839E-1,-1.270558596E0,3.382366697E0
2.833571156E0,1.881677628E0,-3.806257248E-1,-2.250955343E0,2.958443272E0
2.843566208E0,5.332760811E-1,-1.562375546E0,-3.499952555E0,3.869763379E0
2.853568291E0,-9.922010899E-1,-2.845550537E0,-3.439065933E0,4.572613624E0
2.863566729E0,-2.113261223E0,-4.184365273E0,-3.351194382E0,5.762403102E0
2.873567250E0,-4.630565643E0,-5.571966171E0,-3.237674952E0,7.935457409E0
2.883568552E0,-6.539163113E0,-6.938183784E0,-3.116266489E0,1.003046187E1
2.893585218E0,-8.353097916E0,-8.875187874E0,-3.171947002E0,1.259382596E1
2.903570218E0,-1.013228130E1,-8.828067780E0,-3.023153782E0,1.377451865E1
2.913583812E0,-1.209895992E1,-1.084261036E1,-2.865253448E0,1.649717273E1
2.923568500E0,-1.312378883E1,-1.194029236E1,-2.730805874E0,1.795164939E1
2.933567198E0,-1.421959591E1,-1.289230156E1,-2.619208813E0,1.937185077E1
2.943571677E0,-1.486343002E1,-1.377908897E1,-4.208953381E0,2.070024477E1
2.953571677E0,-1.477612782E1,-1.455258369E1,-4.320624352E0,2.118441503E1
2.963569854E0,-1.513137722E1,-1.470757103E1,-5.389740467E0,2.177890090E1
2.973567250E0,-1.464880848E1,-1.566267300E1,-5.575367928E0,2.215833123E1
2.983570114E0,-1.319661427E1,-1.568815041E1,-6.453909874E0,2.149236245E1
2.993569073E0,-9.823011398E0,-1.562329102E1,-6.500082970E0,1.956603827E1
3.003570114E0,-5.503314972E0,-1.543003178E1,-6.381817818E0,1.758123872E1
3.013566208E0,-1.617088437E0,-1.434620190E1,-5.152396679E0,1.532891632E1
3.023569593E0,2.998470783E0,-1.301945305E1,-3.836942196E0,1.390032770E1
3.033566729E0,7.950599194E0,-1.110956192E1,-2.814199924E0,1.394826566E1
3.043570375E0,1.293016052E1,-7.857339859E0,1.679506302E-1,1.513126063E1
3.053567250E0,1.775001335E1,-6.252518177E0,2.279761076E0,1.895664179E1
3.063567510E0,2.174559021E1,-3.709155798E0,4.116078377E0,2.244037949E1
3.073569333E0,2.474986649E1,-1.292124748E0,5.634779930E0,2.541606229E1
3.083590531E0,2.655125618E1,8.381533623E-1,7.140029907E0,2.750730326E1
3.093563604E0,2.741777039E1,2.676861286E0,6.948741913E0,2.841099670E1
3.103576989E0,2.659607124E1,3.851039410E0,8.149132729E0,2.808184243E1
3.113567198E0,2.503051758E1,4.520570755E0,7.676283836E0,2.656854726E1
3.123570114E0,2.362939835E1,4.594648838E0,8.434137344E0,2.550674297E1
3.133569854E0,2.213002968E1,4.623275280E0,8.496761322E0,2.415176683E1
3.143570635E0,1.907591248E1,4.663527489E0,8.796989441E0,2.151803775E1
