"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.408959383E0,-6.053922176E-1,2.245231152E0,-9.411703110E0,9.694726303E0
2.418959123E0,-6.145158410E-1,4.548406124E0,-9.109012604E0,1.019998719E1
2.428967977E0,-8.242113590E-1,5.694242477E0,-7.740787983E0,9.644870157E0
2.438956779E0,-2.433163166E0,6.368020058E0,-6.243585587E0,9.244150768E0
2.448957456E0,-2.597411871E0,6.314354420E0,-4.929901600E0,8.421493333E0
2.458976050E0,-2.711535215E0,6.194708824E0,-3.922941685E0,7.817692249E0
2.468963602E0,-2.749575138E0,5.449470520E0,-3.529901743E0,7.051035293E0
2.478956362E0,-2.662387848E0,4.391605377E0,-3.222092152E0,6.062704403E0
2.488964331E0,-2.572995901E0,3.176150322E0,-2.956890821E0,5.044942230E0
2.498959644E0,-2.468688011E0,1.528943062E0,-2.723494530E0,3.981144287E0
2.508960425E0,-2.288959026E0,1.521137238E0,-2.529519081E0,3.735191923E0
2.518960165E0,-5.539513826E-1,1.361770630E-1,-2.375335693E0,2.442872486E0
2.528959644E0,-6.416401863E-1,3.056526184E-2,-2.237494707E0,2.327878633E0
2.538964071E0,-4.951331913E-1,-4.472732544E-4,-2.171670914E0,2.227400196E0
2.548963550E0,-3.933243454E-1,7.368564606E-2,-2.175042152E0,2.211547417E0
2.558959644E0,-2.953236103E-1,1.532602310E-1,-2.218524933E0,2.243336268E0
2.568959644E0,-4.528205991E-1,2.298126221E-1,-2.251491308E0,2.308045374E0
2.578960165E0,-4.103684127E-1,2.816772461E-1,-2.815614462E0,2.859270729E0
2.588959644E0,-3.697035313E-1,2.828483582E-1,-2.794171095E0,2.832680004E0
2.598959904E0,-3.291004598E-1,2.251272202E-1,-2.760305405E0,2.788955952E0
2.608958081E0,-2.901255488E-1,7.219505310E-2,-2.720691442E0,2.737069032E0
2.618959383E0,-4.504397511E-1,-1.144997597E0,-2.646749973E0,2.918767015E0
2.629043081E0,-4.109702706E-1,-1.900555611E0,-2.512281179E0,3.176879745E0
2.638955217E0,-3.715853095E-1,-2.018808842E0,-1.724487185E0,2.680955209E0
2.648979071E0,-3.322526515E-1,-2.672006130E0,-1.617396235E0,3.141015627E0
2.658959175E0,-2.944172621E-1,-2.679088593E0,-1.563651681E0,3.115959530E0
2.668960946E0,-4.558194876E-1,-2.620367050E0,-1.517475009E0,3.062160232E0
2.678960165E0,-4.157703519E-1,-1.966578960E0,-1.478041053E0,2.494975580E0
2.688965373E0,-3.757296801E-1,-1.268643856E0,-1.411401510E0,1.934601832E0
2.698961206E0,-1.613475084E0,-5.079288483E-1,-1.376561999E0,2.180875168E0
2.708958862E0,-1.673212528E0,2.240524292E-1,-1.396598220E0,2.190964683E0
2.718959383E0,-1.757132053E0,1.459740639E0,-1.432922363E0,2.696594572E0
2.728959644E0,-1.696675777E0,1.474711418E0,-1.361109614E0,2.627946317E0
2.738961206E0,-1.625909328E0,1.489631653E0,-1.339704633E0,2.580192262E0
2.748962769E0,-1.484712362E0,1.444492340E-1,-1.379062772E0,2.031514339E0
2.758959383E0,-3.614847064E-1,-2.439498901E-3,-1.452487588E0,1.496795690E0
2.768958862E0,-2.763014436E-1,-8.660483360E-1,-2.026902914E0,2.221422434E0
2.778958602E0,-1.923714429E-1,1.464753151E0,-2.045220375E0,2.522981361E0
2.788959383E0,1.479430318E0,4.197967529E0,-2.004674911E0,4.881635683E0
2.798963810E0,2.399509907E0,6.931072235E0,-1.256523848E0,7.441522848E0
2.808978915E0,2.553578854E0,8.750105858E0,-1.077851534E0,9.178609994E0
2.819093654E0,3.322500944E0,9.720018387E0,3.062756956E-1,1.027674923E1
2.828962248E0,3.418808460E0,9.816687584E0,3.559736609E-1,1.040107320E1
2.838956310E0,3.485689878E0,1.049128151E1,4.042884111E-1,1.106257071E1
2.848960946E0,3.482802391E0,1.048158360E1,4.378244281E-1,1.105374133E1
2.858959644E0,3.369484901E0,8.481218338E0,2.586127520E-1,9.129697342E0
2.868957040E0,3.178771019E0,5.146369934E0,2.770863175E-1,6.055285750E0
2.878959644E0,2.308841705E0,2.617705345E0,-7.393928766E-1,3.567889169E0
2.888960685E0,1.344439268E0,1.251280785E0,-1.645886302E0,2.466204020E0
2.898960946E0,1.215049028E0,1.172252655E0,-1.720862746E0,2.410785976E0
2.908959383E0,1.152191281E0,1.193433762E0,-1.703814149E0,2.377984766E0
2.918962248E0,1.138879538E0,1.214590073E0,-1.626621246E0,2.327696785E0
2.928942873E0,1.164906025E0,1.236172676E0,-1.540124774E0,2.292839561E0
2.938983602E0,1.197651386E0,1.258534431E0,-1.466820598E0,2.273728309E0
2.948959383E0,1.786327839E0,1.181818962E0,-1.393017173E0,2.555026429E0
2.958957821E0,1.772126675E0,1.205278397E0,-1.311906338E0,2.512812608E0
2.968960685E0,1.773359895E0,1.228863716E0,-1.219619989E0,2.478383398E0
2.978990894E0,1.773491383E0,1.252551079E0,-1.117671728E0,2.441996311E0
2.988963706E0,1.753440380E0,1.276284218E0,-1.027028680E0,2.399633822E0
