"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.805941672E0,7.854535580E-1,-2.045903683E0,3.082036018E0,3.781746315E0
2.815897402E0,8.236351013E-1,-2.027090073E0,3.100576401E0,3.794870612E0
2.825898443E0,7.992501259E-1,-2.016016960E0,3.067066193E0,3.756330680E0
2.835898964E0,7.451715469E-1,-2.036109924E0,2.997418642E0,3.699397623E0
2.845896881E0,6.734876633E-1,-2.106428146E0,2.847130299E0,3.605104174E0
2.855901308E0,5.858049393E-1,-2.211071491E0,2.644667625E0,3.496608559E0
2.865897402E0,4.920010567E-1,-3.014965534E0,1.825685143E0,3.558821217E0
2.875894797E0,4.026300907E-1,-3.091660976E0,1.646368504E0,3.525763440E0
2.885895058E0,3.127496243E-1,-3.710703850E0,1.441481471E0,3.993119610E0
2.895897922E0,2.274091244E-1,-3.766550541E0,-4.624518752E-2,3.773692688E0
2.905967975E0,1.558747292E-1,-3.846744537E0,-2.839840055E-1,3.860361043E0
2.915893600E0,1.006090641E-1,-4.456984520E0,-3.197098672E-1,4.469569061E0
2.926006152E0,5.157732964E-2,-4.467576504E0,-3.524039090E-1,4.481750613E0
2.935894172E0,5.052566528E-3,-4.468389988E0,-3.561244011E-1,4.482561679E0
2.945892766E0,-3.674292564E-2,-4.461812019E0,-3.556579351E-1,4.476115403E0
2.955904172E0,-9.489893913E-2,-4.437605858E0,-5.513165593E-1,4.472728642E0
2.965894277E0,-1.625409126E-1,-4.392165661E0,-4.877474308E-1,4.422152903E0
2.975895058E0,-2.332749367E-1,-4.325788021E0,-4.252660871E-1,4.352896788E0
2.985898183E0,-3.214581013E-1,-4.244806767E0,-3.638224304E-1,4.272480141E0
2.995894277E0,-4.785437584E-1,-4.107398987E0,-4.624183178E-1,4.160956773E0
3.005934120E0,-5.789220333E-1,-4.044891357E0,-4.015122950E-1,4.105789685E0
3.015894277E0,-6.875332594E-1,-3.998142242E0,-3.393120766E-1,4.070992024E0
3.025896100E0,-7.926383018E-1,-3.965317726E0,-2.778352201E-1,4.053296505E0
3.035895839E0,-1.425040960E0,-3.939852238E0,-2.168823928E-1,4.195261061E0
3.045894797E0,-1.458769321E0,-3.921280384E0,-3.576196432E-1,4.199087948E0
3.055902610E0,-1.480949044E0,-3.894314289E0,-2.968052030E-1,4.176959083E0
3.065896360E0,-1.502646327E0,-3.855152607E0,-2.364185154E-1,4.144398789E0
3.075895058E0,-1.508487225E0,-3.800690651E0,-1.765629351E-1,4.092915538E0
3.085919016E0,-1.475228190E0,-3.713567257E0,-1.173925400E-1,3.997581893E0
3.095901829E0,-1.407668352E0,-3.598012447E0,-2.600971758E-1,3.872321565E0
3.105949016E0,-1.291357040E0,-2.677734375E0,-2.014676034E-1,2.979673402E0
3.115901047E0,-6.185822487E-1,-1.906293392E0,1.620045185E0,2.577041889E0
3.125893287E0,-5.476086140E-1,-8.765363693E-1,1.663976669E0,1.958828619E0
3.135894797E0,-4.867522717E-1,2.859840393E-1,1.614898920E0,1.710734686E0
3.145896620E0,-4.292571545E-1,1.860376358E0,1.526612878E0,2.444546743E0
3.155903652E0,-3.316276073E-1,4.291119576E0,-1.471150815E-1,4.306428558E0
3.165896620E0,-1.889290810E-1,8.156947136E0,9.658134580E-1,8.216098613E0
3.175896881E0,2.934513569E0,1.317009830E1,2.546972513E0,1.373134838E1
3.185896360E0,3.945346355E0,1.318505287E1,1.125884056E0,1.380865642E1
3.195898704E0,4.152653217E0,1.302182579E1,-2.863340974E-1,1.367093497E1
