"Time (s)"	"Linear Acceleration x (m/s^2)"	"Linear Acceleration y (m/s^2)"	"Linear Acceleration z (m/s^2)"	"Absolute acceleration (m/s^2)"
9.047684960E-1	-2.338769436E0	-2.505450487E0	3.503293037E0	4.901039351E0
9.097941730E-1	-3.195793390E0	-2.675340891E0	2.417613983E0	4.818236363E0
9.148198500E-1	-4.002670288E0	-2.667959452E0	1.340276718E0	4.993567738E0
9.198455270E-1	-4.643680573E0	-2.498980999E0	2.188787460E-1	5.277933611E0
9.248712040E-1	-5.138973713E0	-2.379681826E0	-9.073600769E-1	5.735437100E0
9.298968820E-1	-5.837697506E0	-2.119242668E0	-1.889746189E0	6.491613229E0
9.349225590E-1	-6.330918312E0	-1.618449926E0	-2.624006748E0	7.041684334E0
9.399482360E-1	-6.353578568E0	-8.313879371E-1	-3.006387711E0	7.077961118E0
9.449739130E-1	-5.799976349E0	3.334724903E-2	-3.152828693E0	6.601603325E0
9.499995900E-1	-4.827607632E0	6.514557600E-1	-3.164844990E0	5.809168087E0
9.550252670E-1	-3.578839302E0	9.416213632E-1	-3.034267902E0	4.785553599E0
9.600509440E-1	-2.453138113E0	1.161346197E0	-2.710726738E0	3.835968071E0
9.650766210E-1	-1.661868095E0	1.342557192E0	-2.336340427E0	3.165873019E0
9.701022980E-1	-1.167559624E0	1.536258221E0	-1.852623940E0	2.674976683E0
9.751279750E-1	-9.664769173E-1	1.712224960E0	-1.354529381E0	2.387580740E0
9.801536520E-1	-1.032226086E0	1.788141608E0	-9.984269142E-1	2.293424820E0
9.851793290E-1	-1.215848923E0	1.773455739E0	-7.239389420E-1	2.268814989E0
9.902050070E-1	-1.403500557E0	1.744814157E0	-4.884681702E-1	2.291896902E0
9.952306840E-1	-1.501217842E0	1.755331278E0	-2.390599251E-1	2.322066440E0
1.000256361E0	-1.444490433E0	1.819527030E0	1.498570442E-1	2.328022413E0
1.005282038E0	-1.259559155E0	1.903713822E0	6.747317314E-1	2.380310587E0
1.010307715E0	-9.667420387E-1	2.050292253E0	1.388618946E0	2.658298529E0
1.015333392E0	-6.182584763E-1	2.238787174E0	2.194933414E0	3.195644575E0
1.020359069E0	-2.368340492E-1	2.381773949E0	2.833994389E0	3.709509631E0
1.025384746E0	1.249294281E-1	2.401927948E0	3.186404705E0	3.992247509E0
1.030410423E0	3.939385414E-1	2.370138884E0	3.435698986E0	4.192466270E0
1.035436100E0	5.494656563E-1	2.357558250E0	3.698626041E0	4.420387766E0
1.040461777E0	6.186871529E-1	2.378021002E0	4.082195759E0	4.764669967E0
1.045487454E0	6.007113457E-1	2.335493565E0	4.668756962E0	5.254776482E0
1.050513132E0	5.713729858E-1	2.158116102E0	5.224726677E0	5.681698782E0
1.055538809E0	5.439405441E-1	1.884025455E0	5.694009304E0	6.022222612E0
1.060564486E0	5.074853897E-1	1.584575772E0	6.250299931E0	6.467972713E0
1.065590163E0	5.853509903E-1	1.345437288E0	6.861050606E0	7.016185053E0
1.070615840E0	8.532476425E-1	1.194140196E0	7.435963154E0	7.579416229E0
1.075641517E0	1.248428345E0	1.153394341E0	7.989726543E0	8.168514068E0
1.080667194E0	1.579806328E0	1.159500599E0	8.574655533E0	8.795734601E0
1.085692871E0	1.763042450E0	1.182249546E0	9.232444763E0	9.473334628E0
1.090718548E0	1.815871716E0	1.167786837E0	9.855479240E0	1.008918169E1
1.095744225E0	1.704210758E0	9.581387043E-1	1.011129475E1	1.029857493E1
1.100769902E0	1.617288589E0	6.451077461E-1	9.765039444E0	9.919061535E0
1.105795579E0	1.531242847E0	4.213872552E-1	8.971541405E0	9.111027772E0
1.110821257E0	1.396245003E0	3.792580068E-1	7.929918289E0	8.060827552E0
1.115846934E0	1.185538292E0	5.056501031E-1	6.939825058E0	7.058495229E0
1.120872611E0	1.068726540E0	7.822742462E-1	6.084836960E0	6.227308427E0
1.125898288E0	1.119872570E0	1.128322482E0	5.390519142E0	5.620046514E0
1.130923965E0	1.298565865E0	1.414718390E0	4.805362701E0	5.174863488E0
1.135949642E0	1.535960674E0	1.555194736E0	4.229762077E0	4.761165098E0
1.140975319E0	1.682037354E0	1.549732327E0	3.654903412E0	4.311523964E0
1.146000996E0	1.682854176E0	1.398555875E0	3.196078300E0	3.873354259E0
1.151026673E0	1.079530001E0	9.874024987E-1	3.197228432E0	3.516051530E0
1.156052350E0	9.587047100E-1	7.188597322E-1	2.811000824E0	3.055748626E0
1.161078027E0	8.479292393E-1	4.066434801E-1	2.407188416E0	2.584356590E0
1.166103704E0	6.917860508E-1	1.799958348E-1	2.125159264E0	2.242157072E0
1.171129382E0	6.127672195E-1	1.054746956E-1	2.055769920E0	2.147742662E0
1.176155059E0	6.239407063E-1	9.581473470E-2	2.150725365E0	2.241450883E0
1.181180736E0	6.524882317E-1	-2.246937156E-2	2.414316177E0	2.501033460E0
1.186206413E0	4.553506374E-1	-2.933801413E-1	2.778563499E0	2.830871108E0
1.191232090E0	3.257031441E-1	-5.400379896E-1	2.740428925E0	2.812058723E0
1.196257767E0	3.059732914E-1	-6.756691933E-1	2.271554947E0	2.389583727E0
1.201283444E0	3.900005817E-1	-6.177363396E-1	1.702495575E0	1.852617020E0
1.206309121E0	4.483141899E-1	-4.127401412E-1	1.205270767E0	1.350561979E0
1.211334798E0	4.097781181E-1	-2.508038282E-1	8.080320358E-1	9.400725702E-1
1.216360475E0	4.422254562E-1	-1.737022996E-1	4.385566711E-1	6.465816243E-1
1.221386152E0	5.978426933E-1	-1.946662366E-1	4.880619049E-2	6.306289510E-1
1.226411829E0	7.850868702E-1	-2.504768968E-1	-2.895765305E-1	8.734727452E-1
1.231437507E0	9.318251610E-1	-3.167161942E-1	-4.811363220E-1	1.095490501E0
1.236463184E0	1.047482491E0	-3.978872299E-1	-5.213937759E-1	1.235874300E0
1.241488861E0	1.117979765E0	-5.085750818E-1	-4.489488602E-1	1.307701207E0
1.246514538E0	1.163253069E0	-7.306905985E-1	-3.406648636E-1	1.415315867E0
1.251540215E0	1.217820168E0	-1.088655472E0	-1.154956818E-1	1.637557922E0
1.256565892E0	1.359517574E0	-1.521320939E0	2.740097046E-1	2.058588534E0
1.261591569E0	1.474850178E0	-1.934306741E0	6.791858673E-1	2.525474026E0
1.266617246E0	1.508018494E0	-2.266891479E0	1.061520576E0	2.922283814E0
1.271642923E0	1.513153076E0	-2.453748703E0	1.406510353E0	3.207613802E0
1.276668600E0	1.448359966E0	-2.558406591E0	1.613641739E0	3.353659276E0
1.281694277E0	1.219253302E0	-2.615380287E0	1.577719688E0	3.288767562E0
1.286719954E0	8.312630653E-1	-2.605618477E0	1.255983353E0	3.009607967E0
1.291745632E0	3.561749458E-1	-2.485353947E0	7.923383713E-1	2.632801726E0
1.296771309E0	-3.872687817E-1	-2.076565742E0	6.938009262E-1	2.223389781E0
1.301796986E0	-2.108091354E0	-1.139926791E0	1.475544930E0	2.814376501E0
1.306822663E0	-5.529189110E0	4.846972227E-1	3.627080917E0	6.630428311E0
1.311848340E0	-1.015403366E1	2.591023922E0	6.316497803E0	1.223584689E1
1.316874017E0	-1.162129116E1	3.521292925E0	5.554109573E0	1.335297889E1
1.321899694E0	-7.884144783E0	2.997716427E0	2.242862701E0	8.727913601E0
1.326925371E0	-1.641194582E0	2.551893234E0	-1.174871445E0	3.253613629E0
1.331951048E0	3.753488064E0	2.952430248E0	-4.188843250E0	6.352316490E0
1.336976725E0	6.090309143E0	3.799499989E0	-6.052021980E0	9.389091312E0
1.342002402E0	5.401485443E0	5.346065044E0	-5.140657902E0	9.175119624E0
1.347028079E0	4.929710388E0	5.637741089E0	-4.526048183E0	8.750501772E0
1.352053757E0	5.294891357E0	4.830041885E0	-4.453985691E0	8.438196942E0
1.357079434E0	5.159482956E0	4.078532696E0	-4.247237682E0	7.829030671E0
1.362105111E0	4.923157692E0	3.126624107E0	-4.243557453E0	7.212561253E0
1.367130788E0	4.412748337E0	2.105452776E0	-4.459076881E0	6.617298989E0
1.372156465E0	3.645072222E0	1.050724268E0	-4.660909653E0	6.009546720E0
1.377182142E0	2.675357103E0	7.980227470E-2	-4.731437683E0	5.436028567E0
1.382207819E0	1.640590906E0	-7.813954353E-1	-4.730208397E0	5.067246671E0
1.387233496E0	7.059836388E-1	-1.593375921E0	-4.668560028E0	4.983243167E0
1.392259173E0	-1.551296711E-1	-2.345181465E0	-4.528650284E0	5.102216647E0
1.397284850E0	-8.794674873E-1	-3.041046381E0	-4.363510132E0	5.390885532E0
1.402310527E0	-1.400577068E0	-3.580379963E0	-4.119871616E0	5.635075770E0
1.407336204E0	-1.762821317E0	-3.973700762E0	-3.705466270E0	5.712120186E0
1.412361882E0	-2.011101723E0	-4.194014549E0	-3.276232243E0	5.689286940E0
1.417387559E0	-2.191035748E0	-4.272150993E0	-2.906199455E0	5.612299621E0
1.422413236E0	-2.310442209E0	-4.229697227E0	-2.554377556E0	5.454660992E0
1.427438913E0	-2.344187975E0	-4.093391418E0	-2.194173336E0	5.202448192E0
1.432464590E0	-2.210344076E0	-3.876126528E0	-1.799158096E0	4.811127482E0
1.437490267E0	-2.014105558E0	-3.638458729E0	-1.424624443E0	4.395970647E0
1.442515944E0	-1.860558271E0	-3.436355591E0	-1.044992447E0	4.045024851E0
